temperature,voltage,current,humidity,power_output,vibration,failure
42.472407130841745,339.3635520277442,8.736408184666985,59.98021462374321,391.99932439598814,0.4618541963794831,0
77.04285838459498,347.34356593750215,8.329120962314033,74.80480635075565,173.80479823948463,0.3037686479401003,0
63.919636508684306,385.45473932021804,6.761539125028601,63.76000683937999,238.65587774795446,3.02095975371832,1
55.919509051822196,334.0004386059892,11.07266670101488,34.99815498670778,365.3122547431273,4.830581612463774,0
29.36111842654619,386.9649684812171,9.76624160508629,41.13481420701332,292.83573780979196,2.51360654477362,0
29.35967122017216,308.81344309766916,13.657009923240036,43.15969104185515,395.42841545395754,0.25757612969652566,0
23.485016730091967,377.67984372086306,5.321095804820582,45.47185521869069,484.48316048914387,1.106093280387281,0
71.97056874649611,384.7547633054736,11.438679275551262,63.92420351703026,146.618675086079,1.2239645320788535,0
56.06690070459253,318.18176528373385,12.629488785115612,60.237946789523605,383.82708655922437,1.68928564568475,0
62.48435466776273,343.03465323722,12.59486569188307,42.18960230185253,192.13766225284581,0.21801691793106315,0
21.23506965774815,316.5499774663656,13.860739670955251,34.053290607341225,265.7906909630277,4.524463502489581,0
78.19459112971967,370.6604128994218,12.29033742829494,40.28593226848308,113.14509031805594,2.577819723607476,0
69.94655844802531,353.53477680616567,14.278100616476962,89.0628787571162,154.36295291707958,3.354653964770545,1
32.74034664069657,363.5323346708321,8.326565998208915,58.11281698748834,227.9109156195599,0.33586418447504485,0
30.909498032426036,319.64869669562114,10.032094167515432,82.04073028212675,236.79432211519398,0.270577339018247,0
31.00427059120603,321.17458620524195,5.1407966328289065,80.9251480001306,459.8340865848383,2.9323388602027363,0
38.254534577572265,304.1497325509906,5.069575873032912,60.69117344777242,396.72516370660605,4.43648005252104,0
51.48538589793427,332.206753519573,7.401266204515199,72.40126250763261,488.8731872748164,2.642410004797735,0
45.916701118526944,355.9744661333675,6.008071971390852,41.56512062476274,339.62860413409624,4.389095862850358,0
37.47374841188251,385.7934913997329,7.602113679357537,71.3038022956145,196.6854928365272,4.054956365276197,0
56.71117368334277,366.6927447458681,6.770432945283974,46.343074755797375,231.06201196865715,0.37926892897460374,1
28.36963163912251,343.5396323399751,5.285200248386483,79.92372580524905,227.93436931678684,1.0097873719284496,0
37.528678912113094,395.31201143941377,14.093041464060494,35.02344798653459,230.59773106530065,3.2885533457767124,0
41.9817105976215,371.9245200575832,5.082231313888915,76.38832037311664,369.1856692447263,2.217506912750208,0
47.364199053022155,393.016520286255,12.360821443370854,35.996214394117175,312.32317123616644,1.4534990682346027,0
67.11055768358082,352.7587973272166,6.521478869195166,82.87135421365853,254.16967123465773,2.0931692802398953,0
31.980426929501583,325.890427479314,14.122296219996,48.25227108810022,159.63590749148665,2.225998231353172,0
50.8540663048167,305.2826686364722,13.927959395898858,69.26360188983449,108.85566517685837,4.552761254107983,0
55.54487413172255,372.60848514838506,11.539011463692574,59.25013671721679,187.53387103507703,0.5172914185247651,0
22.787024763199863,312.1302998005534,11.722341498006053,51.97818871574034,142.9885615874725,1.3986537340380751,0
56.4526911140863,330.2775128271967,5.053391419696886,68.72650999100978,414.17801234089575,2.68782408291357,0
30.23144742123749,353.24709078838976,14.848715661136021,86.85137883307428,144.99918312555417,3.4914346331529584,0
23.903095579116773,356.4416587779748,13.778326035758145,32.47618484247731,389.69129492273447,3.1531864447962183,1
76.93313223519999,360.0583196987136,13.95106225730092,85.13117135298626,254.26347591043304,4.708213688686972,0
77.93792198447356,316.6255330349701,11.59244537050872,66.54489930126081,129.3513558975104,3.978044624097366,1
68.50384088698766,337.9737404821649,8.447869286545366,78.43885804614314,425.09201977263433,2.7853842098721513,0
38.27682615040224,361.71942271169667,13.936486490904809,53.032497206056654,331.85222809464534,1.0734134583675377,1
25.86032684038303,396.9818864633785,7.915169281511924,58.31057849025682,194.3046051454292,2.254371157011199,0
61.053981590729414,372.76311376996887,10.627115433422029,82.13104510806984,457.8724697330672,3.4669112209723867,0
46.40914962437608,392.2603757093958,5.997309723438824,54.89087818858938,118.10332554822058,4.1898108741804245,0
27.32229409068673,376.2212058314177,14.219556301327502,62.0795740049451,180.72784327910517,4.798681122111937,0
49.71061460667621,359.17169688924,6.407704577712133,31.211695385059976,400.8187711223444,3.0272638306895883,0
22.063311266913104,319.20233691363444,7.248968057304072,39.515880350282536,383.75117212395566,2.6345968365221624,0
74.55922412472692,366.6685651892513,10.58134158128215,68.50119047848798,215.70867748979123,0.08845961560574156,0
35.52679889600101,362.3379565959907,12.640930002129815,73.01861406383263,124.80995014111325,0.3604953457508997,0
59.75133706123892,360.24691704572666,11.193513059362989,64.95605620706996,443.2312288899775,0.7805249881870013,0
38.70266456536466,348.9785867988241,7.321339128001561,38.598602176536644,225.47905522796103,0.2737996559481404,0
51.20408127066865,352.86566039892756,5.009430425274903,56.72432571467009,178.28536597130608,2.004316194024632,0
52.80261676059678,333.4442527118104,12.571505803074391,51.305685981791385,306.42472894439084,1.684392725694361,0
31.091267331531622,351.9312692642303,14.852073259110938,59.7396806421053,464.0908797129789,3.1867707893419643,1
78.17507766587352,319.75559056784783,13.099131203060905,82.21974207324565,117.41863113735013,2.6783255396670134,0
66.50796940166687,380.51743973603766,9.602066181566153,76.55168631951912,406.3216352123551,2.9798537969392984,1
76.36993649385136,318.5776954698708,14.037672613991067,35.03937008334954,328.9892911754836,2.3598860146882705,0
73.68964102565893,308.49662898894667,9.0984767311835,83.41855186647385,270.17964662072677,1.3886857427712855,1
55.87399872866511,343.62460263571575,10.249340842434675,58.30602906898942,397.63217764202403,4.764126574732385,0
75.312454101387,365.8307439506062,9.771297673956832,74.63172869315991,486.32976977665294,0.4320457988006948,0
25.30955012311517,343.77168249335415,9.47623872665525,38.402353875861124,191.6824844650764,4.694454997326536,0
31.758971745148713,327.6754131951309,12.751907692939056,70.24317154242289,157.45894602884783,1.5561902343236733,0
22.713637334632285,355.8171183890441,10.267689072694921,44.17956105656748,465.1526980890788,2.563307226836487,0
39.519819845795865,334.70023354122,8.167171220252161,56.302853828455895,367.58123098292145,0.5442116141377307,0
43.320637381368925,393.2867690126633,7.581581676584783,31.011772204926263,275.1944086247864,0.3546553418550463,0
36.28094190643375,392.2645139603572,5.377473169674333,39.09663827582856,329.30382810571325,2.1477272435930144,0
69.72425054911577,350.2371819972095,10.831951618830459,35.52482958741719,398.2455620704976,3.7084868818983905,0
41.40519960161536,332.78839940182587,7.299614154010342,44.38465037629551,409.21275948228686,1.3468238877427448,0
36.85607058124285,373.7132413956639,6.4813392201638305,36.001085401459335,467.95767232758584,2.8117394446766,0
52.56176498949491,303.6712943483067,11.538299638276776,71.51460159717371,270.73711555824906,1.3932517026140916,0
28.45545349848576,347.47690060436514,11.812092578215488,31.742394132553162,217.364364007758,1.943065304465204,0
68.13181884524238,333.63233942703334,12.52154892257666,67.06443003749987,355.86570671593677,4.532231592369124,0
24.473038620786248,392.05358851025545,10.035768963385916,38.442469849534454,266.29115971181216,4.279198127474598,0
79.21321619603104,301.20030272726825,13.940546052038865,86.70968743067382,337.8393815795912,2.580087717088149,1
66.33468615779944,355.28148757183493,14.363427533982279,85.98564438659125,267.99431938238007,1.1905281373603938,0
31.922940892050345,374.0663581066626,13.073709397924894,43.53018615125776,161.1983146712698,0.9659195636651141,0
20.331327027416144,348.5017987524041,11.355934820081872,66.86527789338177,287.7707006635834,4.770436765178571,0
68.92768570729005,308.54030301627216,8.037209535911886,31.680319168347506,376.3671287764131,1.0135829825534377,0
62.41144063085703,397.2461390027902,14.829449216202212,85.90731258307045,419.71352306705995,4.040841554562696,0
63.74043008245924,351.8010431376098,7.741361671919384,61.379238491502576,297.3305107186187,1.8448510476776865,0
66.27622080115674,361.41862443190115,7.02656921990431,32.59338908506674,166.09515608416035,4.928299237791192,0
24.44267910404542,323.6609782707507,9.421541137865827,50.54999958048825,265.87508385977264,1.8407787018139392,0
41.507943712656356,348.34980851068036,5.568405707123885,34.61096771167405,414.51757153667927,1.7575831245536304,0
26.952143571507783,342.9149491958322,14.784944646717907,53.576666362401596,265.14370824682914,3.1873181443881156,0
71.78620555253562,307.48958420019835,10.884335564164248,70.19558052967938,378.6123174416889,4.807584033134097,0
57.39788760965347,310.6160353547467,10.569520916641753,58.193394482486376,302.8854726712359,4.881048028982164,1
39.85388149115895,383.74725196187745,11.557962798997199,53.02333048316727,196.48925004375866,3.5360307323349263,0
23.813501017161418,323.98199522065903,9.970236477772065,37.14942273242789,418.46020320922975,3.773031828181768,0
38.65893930293973,319.49582714986303,5.320635170945415,44.696342741619375,133.6853816282748,2.8170108798651383,0
39.51099932160482,350.49114512501393,11.123112888403968,36.008597264301066,309.95611310206027,3.7788786956616596,0
63.77637070028384,376.8747131362513,12.161738769564305,78.44992389939964,183.55641369736196,4.298898274852483,0
58.253448281312785,306.1946518578988,9.16749060624053,38.11438967908335,126.82625141655026,2.4304765159751165,0
73.23276455457959,357.6807919638256,12.57295572071193,65.72240199293361,301.17357483329954,3.099311314150515,1
48.33289550971696,311.92104428405736,7.270012993384206,50.56442481533075,299.82486237396944,2.6865834761652385,0
27.1756547562981,303.64610508256186,7.21276591066184,43.55870307931101,382.7603606702883,2.812353067643386,0
62.7946872333797,305.27439521622176,6.6141698768757395,68.36810636952623,397.90027722076195,4.450239549369704,0
65.64710291701385,383.41641082084413,8.719947597891618,57.42013856261644,391.11659547715874,1.7780841510278511,0
53.67663185416978,311.79724836280616,13.470120353890835,54.00872803707355,263.823493166702,1.040920128003121,0
66.25803079727366,304.5151364412292,13.279120621490643,65.57112029353328,352.675914890625,2.2814005513681455,1
49.62773578186344,343.7899887142912,8.828242079635038,59.47605770940004,330.7780970575841,1.0404259524063257,1
51.363969762919645,384.3993471942025,10.891187359802366,48.209052513093646,268.62470244676786,2.4920021283100957,0
45.652461101512976,326.2408376489302,12.208163164749156,63.5436772659151,338.8850776743973,4.517540526785293,0
21.52514760464571,342.17126175259165,7.41206774628023,70.16991459304168,478.899150682505,3.087167602412389,0
26.473485619598268,303.99225325637514,6.681410858947471,31.601589515211256,177.15749747255094,4.277164266515388,0
